seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmPreviewCandidateFeatureRowOracleFallbackCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,hotPathBucketFamilies,sameRunNoCounterAttribution,continuedDeepeningResidualSplit,terminalBoundaryProjectionSplit,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1001,166,event,87.3049,singlePass,37,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,38,4642,18,1,[],,,,,nva,nva-baseline,1,67,actionSelection,standard256,"event|{""eventCardId"":""card-38"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""unshaded""}|false|event",,,,,,,,,,,,
1001,167,advise,77.7595,singlePass,12,1,0,0,1,0,,,,1,0,1,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,16,13952,68,1,[],,,,,us,us-baseline,1,68,actionSelection,standard256,advise|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1001,168,advise:chooseNStep:add,0.0543,none,29,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,68,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""phuoc-long:none""",,,,,,,,,,,,
1001,169,advise:chooseNStep:confirm,0.0315,none,30,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,68,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1001,170,advise:chooseOne,0.0648,none,3,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,68,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[1].effects.0.forEach.effects.0.if.else.0.chooseOne::$adviseMode@phuoc-long:none[0]:""activate-remove""",,,,,,,,,,,,
1001,171,advise:chooseOne,0.038,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,68,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[2].effects.0.chooseOne::$adviseAid:""yes""",,,,,,,,,,,,
1001,172,event,67.5274,singlePass,10,1,0,0,1,0,,,,1,0,0,6,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,16,9253,7,1,[],,,,,arvn,arvn-evolved,1,69,actionSelection,standard256,"event|{""eventCardId"":""card-78"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1001,173,rally,76.9294,singlePass,15,1,0,0,1,0,,,,1,0,2,0,12,8,0,[],8,0,0,0,0,[],0,0,[],0,0,0,0,0,0,18,10795,78,1,[],,,,,vc,vc-baseline,1,70,actionSelection,standard256,rally|{}|false|operation,,,,,,,,,,,,
1001,174,rally:chooseNStep:add,0.0547,none,22,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,1,70,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""tay-ninh:none""",,,,,,,,,,,,
1001,175,rally:chooseNStep:confirm,0.0285,none,23,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,1,70,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1001,176,rally:chooseOne,0.0269,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,1,70,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas""",,,,,,,,,,,,
1001,177,event,48.1934,singlePass,9,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,12,7587,32,1,[],,,,,us,us-baseline,1,71,actionSelection,standard256,"event|{""eventCardId"":""card-6"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""unshaded""}|false|event",,,,,,,,,,,,
1001,178,march,160.3353,singlePass,67,1,0,0,1,0,,,,1,0,1,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,67,16646,79,1,[],,,,,nva,nva-baseline,1,72,actionSelection,standard256,march|{}|false|operation,,,,,,,,,,,,
1001,179,march:chooseNStep:add,1.1434,none,18,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,1,72,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""quang-tin-quang-ngai:none""",,,,,,,,,,,,
1001,180,march:chooseNStep:confirm,0.0461,none,19,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,1,72,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1001,181,march:chooseNStep:confirm,0.0221,none,4,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,1,72,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[1].effects.0.forEach.effects.0.if.else.0.chooseN::$movingGuerrillas@quang-tin-quang-ngai:none[0]:confirm:null,,,,,,,,,,,,
1001,182,event,53.7657,singlePass,11,1,0,0,1,0,,,,1,0,0,2,0,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,13,5203,22,1,[],,,,,vc,vc-baseline,1,73,actionSelection,standard256,"event|{""eventCardId"":""card-95"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1001,183,govern,98.4191,singlePass,12,1,0,0,1,0,,,,1,0,0,12,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",6,0,0,0,0,[],0,0,[],0,0,0,0,0,0,19,14132,60,1,[],,,,,arvn,arvn-evolved,1,74,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1001,184,govern:chooseNStep:add,218.1984,continuedDeepening,7,0,398,57,0,0,,,,0,0,0,0,0,7,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,139496,0,0,[],,,,,arvn,arvn-evolved,1,74,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""ba-xuyen:none""",,,,,,,,,,,,
1001,185,govern:chooseNStep:confirm,244.3919,continuedDeepening,8,0,143,13,0,0,,,,0,0,0,0,0,0,6,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,70158,0,0,[],,,,expected-terminal-boundary/seat-or-turn-boundary:6,arvn,arvn-evolved,1,74,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1001,186,govern:chooseOne,3.4363,continuedDeepening,2,0,3,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,1996,2,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/3.4363ms,,arvn,arvn-evolved,1,74,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@ba-xuyen:none[0]:""patronage""",,,,,,,,,,,,
1001,187,advise,46.5133,singlePass,7,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,10,5911,22,1,[],,,,,us,us-baseline,1,75,actionSelection,standard256,advise|{}|false|specialActivity,,,,,,,,,,,,
1001,188,advise:chooseNStep:add,0.0557,none,29,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,75,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""phu-bon-phu-yen:none""",,,,,,,,,,,,
1001,189,advise:chooseNStep:confirm,0.037,none,30,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,75,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1001,190,advise:chooseOne,0.0289,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,75,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[1].effects.0.forEach.effects.0.if.then.0.chooseOne::$adviseMode@phu-bon-phu-yen:none[0]:""activate-remove""",,,,,,,,,,,,
1001,191,advise:chooseOne,0.0257,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,1,75,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[2].effects.0.chooseOne::$adviseAid:""no""",,,,,,,,,,,,
1001,192,event,119.3924,singlePass,35,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,35,18558,106,1,[],,,,,nva,nva-baseline,1,76,actionSelection,standard256,"event|{""eventCardId"":""card-22"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1002,0,event,111.0538,singlePass,12,1,0,0,1,10,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,18,6368,45,3,[],,,,,us,us-baseline,0,0,actionSelection,standard256,"event|{""eventCardId"":""card-63"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded"",""branch"":""rm-sup-patronage""}|false|event",,,,,,,,,,,,
1002,1,chooseOne:chooseOne,0.6519,none,4,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,0,chooseOne,standard256,"chooseOne:decision:eventTarget:0:$targetCity::$targetCity:""an-loc:none""",,,,,,,,,,,,
1002,2,advise,120.341,singlePass,12,1,0,0,1,1,,,,1,0,1,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,16,9308,95,1,[],,,,,us,us-baseline,0,1,actionSelection,standard256,advise|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1002,3,advise:chooseNStep:add,0.2548,none,29,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,1,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""can-tho:none""",,,,,,,,,,,,
1002,4,advise:chooseNStep:confirm,0.0597,none,30,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,1,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,5,advise:chooseOne,0.0552,none,3,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,1,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[1].effects.0.forEach.effects.0.if.else.0.chooseOne::$adviseMode@can-tho:none[0]:""sweep""",,,,,,,,,,,,
1002,6,advise:chooseOne,0.0491,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,1,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[2].effects.0.chooseOne::$adviseAid:""yes""",,,,,,,,,,,,
1002,7,event,89.2196,singlePass,17,1,0,0,1,12,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,21,4392,38,1,[],,,,,nva,nva-baseline,0,2,actionSelection,standard256,"event|{""eventCardId"":""card-48"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1002,8,chooseOne:chooseOne,0.1012,none,1,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,0,2,chooseOne,standard256,"chooseOne:decision:eventTarget:0:$targetProvince::$targetProvince:""pleiku-darlac:none""",,,,,,,,,,,,
1002,9,event-decision:chooseOne,0.0411,none,1,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,nva,nva-baseline,0,2,chooseOne,standard256,"chooseOne:decision:doc.eventDecks.0.cards.47.shaded.targets.0.effects.0.chooseOne::$coinBaseToRemove:""tok_us-bases_46""",,,,,,,,,,,,
1002,10,rally,128.2146,singlePass,21,1,0,0,1,6,,,,1,0,2,0,18,8,0,[],8,0,0,0,0,[],0,0,[],0,0,0,0,0,0,24,9393,129,1,[],,,,,vc,vc-baseline,0,3,actionSelection,standard256,rally|{}|false|operation,,,,,,,,,,,,
1002,11,rally:chooseNStep:add,0.0592,none,22,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,3,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""quang-duc-long-khanh:none""",,,,,,,,,,,,
1002,12,rally:chooseNStep:confirm,0.1496,none,23,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,3,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,13,rally:chooseOne,0.0601,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,3,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas""",,,,,,,,,,,,
1002,14,event,71.5558,singlePass,10,1,0,0,1,0,,,,1,0,0,1,0,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,13,5420,10,1,[],,,,,us,us-baseline,0,4,actionSelection,standard256,"event|{""eventCardId"":""card-15"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",,,,,,,,,,,,
1002,15,govern,109.453,singlePass,10,1,0,0,1,12,,,,1,0,0,12,0,6,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":6}]",12,0,0,0,0,[],0,0,[],0,0,0,0,0,0,15,8245,80,3,[],,,,,arvn,arvn-evolved,0,5,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,,,,,,,,,,,,
1002,16,govern:chooseNStep:add,213.4911,continuedDeepening,7,0,398,57,0,0,,,,0,0,0,0,0,7,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,91265,1,0,[],,,,,arvn,arvn-evolved,0,5,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-hoa-vinh-binh:none""",,,,,,,,,,,,
1002,17,govern:chooseNStep:confirm,233.1609,continuedDeepening,8,0,143,13,0,0,,,,0,0,0,0,0,0,6,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""projectedStateBoundaryKind"":""seat-or-turn-boundary"",""projectedStateClassification"":""expected-terminal-boundary"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,46074,0,0,[],,,,expected-terminal-boundary/seat-or-turn-boundary:6,arvn,arvn-evolved,0,5,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,18,govern:chooseOne,4.633,continuedDeepening,2,0,3,1,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,1417,3,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,unbucketed-orchestration-or-policy-search-residual:/4.633ms,,arvn,arvn-evolved,0,5,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kien-hoa-vinh-binh:none[0]:""patronage""",,,,,,,,,,,,
1002,19,rally,71.8873,singlePass,14,1,0,0,1,0,,,,1,0,0,2,0,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,16,4055,60,1,[],,,,,vc,vc-baseline,0,6,actionSelection,standard256,rally|{}|false|operation,,,,,,,,,,,,
1002,20,rally:chooseNStep:add,0.0642,none,23,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,6,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""kontum:none""",,,,,,,,,,,,
1002,21,rally:chooseNStep:confirm,0.035,none,24,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,6,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,22,rally:chooseOne,0.0211,none,1,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,vc,vc-baseline,0,6,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla""",,,,,,,,,,,,
1002,23,assault,54.8521,singlePass,5,1,0,0,1,0,,,,1,0,1,0,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,6,3118,74,1,[],,,,,us,us-baseline,0,7,actionSelection,standard256,assault|{}|false|limitedOperation,,,,,,,,,,,,
1002,24,assault:chooseNStep:add,0.0524,none,4,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,7,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.6.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""quang-tri-thua-thien:none""",,,,,,,,,,,,
1002,25,assault:chooseNStep:confirm,0.0238,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,7,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.6.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,26,assault:chooseNStep:confirm,0.0249,none,2,0,0,0,0,0,,,,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],,no-route-or-unsupported-counter; no-same-run-hot-path-buckets,,,us,us-baseline,0,7,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.6.stages[4].effects.0.if.then.0.if.then.0.chooseN::$arvnFollowupSpaces:confirm:null,,,,,,,,,,,,
1002,27,govern,76.1653,singlePass,10,1,0,0,1,0,,,,1,0,0,6,0,0,6,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,17,6108,56,1,[],,,,,arvn,arvn-evolved,0,8,actionSelection,standard256,govern|{}|false|specialActivity,,,,,,,,,,,,
1002,28,govern:chooseNStep:add,134.0755,continuedDeepening,6,0,263,43,0,0,,,,0,0,0,0,0,6,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,74897,1,0,[],,,,,arvn,arvn-evolved,0,8,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""ba-xuyen:none""",,,,,,,,,,,,
