seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey
1002,126,rally:chooseNStep:add,0.1428,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,52,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""binh-tuy-binh-thuan:none"""
1002,127,rally:chooseNStep:confirm,0.0281,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,52,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null
1002,128,rally:chooseOne,0.0434,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,52,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas"""
1002,129,event,22.1569,singlePass,25,1,0,0,1,0,12,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,1.8842,0.4596,0.0115,12,"[{""routeClass"":""scoreRows"",""marshalingNs"":1884200,""executionNs"":459600,""deserializationNs"":11500,""callCount"":12}]",401512,12,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":401512,""callCount"":12}]",0,0,0,0,0,0,5,2483,4,1,[],nva,nva-baseline,1,53,actionSelection,standard256,"event|{""eventCardId"":""card-110"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1002,130,advise,6.8123,singlePass,12,0,0,1,0,0,11,0,0,1,0,1,0,4,0,[],4,0.9945,0.3815,0.242,15,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":184700,""executionNs"":37200,""deserializationNs"":1400,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":495600,""executionNs"":23600,""deserializationNs"":235200,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":314200,""executionNs"":320700,""deserializationNs"":5400,""callCount"":10}]",366268,15,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":361624,""callCount"":11},{""axisLabel"":""advise|none"",""totalBytes"":1168,""callCount"":1},{""axisLabel"":""airLift|none"",""totalBytes"":1296,""callCount"":1},{""axisLabel"":""airStrike|none"",""totalBytes"":1128,""callCount"":1},{""axisLabel"":""assault|none"",""totalBytes"":1052,""callCount"":1}]",0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,actionSelection,standard256,advise|{}|false|operationPlusSpecialActivity
1002,131,advise:chooseNStep:add,0.0549,none,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""kien-phong:none"""
1002,132,advise:chooseNStep:confirm,0.0304,none,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1002,133,advise:chooseOne,0.0601,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[1].effects.0.forEach.effects.0.if.else.0.chooseOne::$adviseMode@kien-phong:none[0]:""sweep"""
1002,134,advise:chooseOne,0.0341,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[2].effects.0.chooseOne::$adviseAid:""yes"""
1002,135,govern,40.7314,singlePass,11,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.4711,0.2882,0.0048,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":471100,""executionNs"":288200,""deserializationNs"":4800,""callCount"":8}]",265364,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":265364,""callCount"":8}]",0,0,0,0,0,0,14,7604,66,1,[],arvn,arvn-evolved,1,55,actionSelection,standard256,govern|{}|false|specialActivity
1002,136,govern:chooseNStep:add,145.9918,continuedDeepening,6,0,29,43,0,0,0,0,0,0,0,0,0,6,0,[],0,1.9833,0.0897,0.3363,18,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":1983300,""executionNs"":89700,""deserializationNs"":336300,""callCount"":18}]",2448,18,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":2448,""callCount"":18}]",0,0,0,0,0,0,0,113249,1,0,[],arvn,arvn-evolved,1,55,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""an-loc:none"""
1002,137,govern:chooseNStep:confirm,160.4065,continuedDeepening,7,0,24,11,0,0,0,0,0,0,0,0,0,0,5,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":5}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,57456,0,0,[],arvn,arvn-evolved,1,55,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1002,138,govern:chooseOne,3.1496,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1671,1,0,[],arvn,arvn-evolved,1,55,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage"""
1002,139,rally,23.7166,singlePass,17,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.3719,0.1426,0.0036,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":371900,""executionNs"":142600,""deserializationNs"":3600,""callCount"":4}]",133980,4,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":133980,""callCount"":4}]",0,0,0,0,0,0,4,1476,77,1,[],vc,vc-baseline,1,56,actionSelection,standard256,rally|{}|false|limitedOperation
1002,140,rally:chooseNStep:add,0.0641,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,56,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""hue:none"""
1002,141,rally:chooseNStep:confirm,0.0208,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,56,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null
1002,142,rally:chooseOne,0.0175,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,56,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla"""
1002,143,event,21.291,singlePass,7,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.5689,0.3257,0.0052,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":568900,""executionNs"":325700,""deserializationNs"":5200,""callCount"":10}]",327432,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":327432,""callCount"":10}]",0,0,0,0,0,0,5,2490,7,1,[],us,us-baseline,1,57,actionSelection,standard256,"event|{""eventCardId"":""card-7"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1002,144,infiltrate,9.3028,singlePass,40,1,0,0,1,0,13,0,0,1,0,1,0,4,0,[],4,1.4286,0.4885,0.251,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":317900,""executionNs"":42500,""deserializationNs"":2100,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":488800,""executionNs"":22100,""deserializationNs"":241200,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":621900,""executionNs"":423900,""deserializationNs"":7700,""callCount"":12}]",446104,17,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":441884,""callCount"":13},{""axisLabel"":""infiltrate|none"",""totalBytes"":1052,""callCount"":1},{""axisLabel"":""nvaTransferResources|none"",""totalBytes"":980,""callCount"":1},{""axisLabel"":""rally|none"",""totalBytes"":1168,""callCount"":1},{""axisLabel"":""terror|none"",""totalBytes"":1020,""callCount"":1}]",0,0,0,0,0,0,0,0,0,1,[],nva,nva-baseline,1,58,actionSelection,standard256,infiltrate|{}|false|operationPlusSpecialActivity
1002,145,infiltrate:chooseNStep:add,0.0468,none,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,58,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""the-fishhook:none"""
1002,146,infiltrate:chooseNStep:confirm,0.0268,none,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,58,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1002,147,infiltrate:chooseOne,0.0313,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,58,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$infiltrateMode@the-fishhook:none[0]:""build-up"""
1003,0,event,70.087,singlePass,10,1,0,0,1,10,0,10,0.5885,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,2.7755,1.2381,0.0956,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":2775500,""executionNs"":1238100,""deserializationNs"":95600,""callCount"":10}]",328552,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":328552,""callCount"":10}]",0,0,0,0,0,0,6,3166,20,3,[],us,us-baseline,0,0,actionSelection,standard256,"event|{""eventCardId"":""card-17"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1003,1,chooseOne:chooseOne,0.5742,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,0,0,chooseOne,standard256,"chooseOne:decision:eventTarget:0:$targetSpace::$targetSpace:""pleiku-darlac:none"""
1003,2,govern,85.5485,singlePass,10,1,0,0,1,8,0,8,0.3347,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,1.4407,0.5946,0.7884,10,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":789800,""executionNs"":302000,""deserializationNs"":779600,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":650900,""executionNs"":292600,""deserializationNs"":8800,""callCount"":8}]",265788,10,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":263668,""callCount"":8},{""axisLabel"":""govern|continuedDeepening"",""totalBytes"":2120,""callCount"":2}]",0,0,0,0,0,0,14,7937,103,1,[],arvn,arvn-evolved,0,1,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity
1003,3,govern:chooseNStep:add,243.2963,continuedDeepening,8,0,39,73,0,0,0,0,0,0,0,0,0,8,0,[],0,1.4984,0.1994,0.7255,24,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":1498400,""executionNs"":199400,""deserializationNs"":725500,""callCount"":24}]",3264,24,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":3264,""callCount"":24}]",0,0,0,0,0,0,0,106983,1,0,[],arvn,arvn-evolved,0,1,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""an-loc:none"""
1003,4,govern:chooseNStep:confirm,239.2448,continuedDeepening,9,0,34,15,0,0,0,0,0,0,0,0,0,0,7,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":7}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,52954,0,0,[],arvn,arvn-evolved,0,1,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1003,5,govern:chooseOne,3.7636,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1397,3,0,[],arvn,arvn-evolved,0,1,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage"""
1003,6,rally,20.5383,singlePass,15,1,0,0,1,4,0,4,0.2147,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.6064,0.174,0.0069,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":606400,""executionNs"":174000,""deserializationNs"":6900,""callCount"":4}]",133132,4,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":133132,""callCount"":4}]",0,0,0,0,0,0,5,1100,18,1,[],vc,vc-baseline,0,2,actionSelection,standard256,rally|{}|false|operation
1003,7,rally:chooseNStep:add,0.0888,none,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,2,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""quang-duc-long-khanh:none"""
1003,8,rally:chooseNStep:confirm,0.1793,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,2,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1003,9,rally:chooseOne,0.1566,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,2,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas"""
1003,10,march,10.9252,singlePass,14,1,0,0,1,13,0,13,0.3605,1,0,1,0,4,0,[],4,1.4053,0.5035,0.2829,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":204700,""executionNs"":44500,""deserializationNs"":2000,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":451200,""executionNs"":21500,""deserializationNs"":265900,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":749400,""executionNs"":437500,""deserializationNs"":15000,""callCount"":12}]",432796,17,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":428520,""callCount"":13},{""axisLabel"":""march|none"",""totalBytes"":1112,""callCount"":1},{""axisLabel"":""nvaTransferResources|none"",""totalBytes"":980,""callCount"":1},{""axisLabel"":""rally|none"",""totalBytes"":1164,""callCount"":1},{""axisLabel"":""terror|none"",""totalBytes"":1020,""callCount"":1}]",0,0,0,0,0,0,0,0,0,1,[],nva,nva-baseline,0,3,actionSelection,standard256,march|{}|false|limitedOperation
1003,11,march:chooseNStep:add,0.0911,none,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,3,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none"""
1003,12,march:chooseNStep:confirm,0.114,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,3,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1003,13,march:chooseNStep:confirm,0.0857,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,3,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[1].effects.0.forEach.effects.0.if.else.0.chooseN::$movingGuerrillas@kien-giang-an-xuyen:none[0]:confirm:null
1003,14,govern,41.7985,singlePass,12,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.7732,0.2988,0.0125,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":773200,""executionNs"":298800,""deserializationNs"":12500,""callCount"":8}]",265780,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":265780,""callCount"":8}]",0,0,0,0,0,0,14,4977,41,1,[],arvn,arvn-evolved,0,4,actionSelection,standard256,govern|{}|false|specialActivity
1003,15,govern:chooseNStep:add,156.3492,continuedDeepening,7,0,34,57,0,0,0,0,0,0,0,0,0,7,0,[],0,1.1984,0.1117,0.3539,21,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":1198400,""executionNs"":111700,""deserializationNs"":353900,""callCount"":21}]",2856,21,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":2856,""callCount"":21}]",0,0,0,0,0,0,0,90326,2,0,[],arvn,arvn-evolved,0,4,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""cam-ranh:none"""
1003,16,govern:chooseNStep:confirm,188.7829,continuedDeepening,8,0,29,13,0,0,0,0,0,0,0,0,0,0,6,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,45174,0,0,[],arvn,arvn-evolved,0,4,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1003,17,govern:chooseOne,2.7244,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1103,3,0,[],arvn,arvn-evolved,0,4,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@cam-ranh:none[0]:""patronage"""
1003,18,event,30.5813,singlePass,9,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.8097,0.3301,0.0088,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":809700,""executionNs"":330100,""deserializationNs"":8800,""callCount"":10}]",329272,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":329272,""callCount"":10}]",0,0,0,0,0,0,4,1727,75,1,[],us,us-baseline,0,5,actionSelection,standard256,"event|{""eventCardId"":""card-43"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded"",""branch"":""improve-trail-and-add-resources""}|false|event"
1003,19,rally,30.4666,singlePass,14,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.5244,0.1583,0.0067,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":524400,""executionNs"":158300,""deserializationNs"":6700,""callCount"":4}]",132924,4,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":132924,""callCount"":4}]",0,0,0,0,0,0,6,2719,1,1,[],vc,vc-baseline,0,6,actionSelection,standard256,rally|{}|false|operation
1003,20,rally:chooseNStep:add,0.0578,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,6,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""sihanoukville:none"""
1003,21,rally:chooseNStep:confirm,0.0358,none,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,6,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1003,22,rally:chooseOne,0.0218,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,6,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla"""
1003,23,march,10.74,singlePass,24,1,0,0,1,0,13,0,0,1,0,1,0,4,0,[],4,1.9877,0.483,0.3001,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":248000,""executionNs"":42000,""deserializationNs"":2400,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":526000,""executionNs"":31200,""deserializationNs"":277000,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":1213700,""executionNs"":409800,""deserializationNs"":20700,""callCount"":12}]",437960,17,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":433680,""callCount"":13},{""axisLabel"":""march|none"",""totalBytes"":1112,""callCount"":1},{""axisLabel"":""nvaTransferResources|none"",""totalBytes"":980,""callCount"":1},{""axisLabel"":""rally|none"",""totalBytes"":1168,""callCount"":1},{""axisLabel"":""terror|none"",""totalBytes"":1020,""callCount"":1}]",0,0,0,0,0,0,0,0,0,1,[],nva,nva-baseline,0,7,actionSelection,standard256,march|{}|false|limitedOperation
1003,24,march:chooseNStep:add,0.0734,none,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""central-laos:none"""
1003,25,march:chooseNStep:confirm,0.0363,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1003,26,march:chooseNStep:confirm,0.0283,none,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[1].effects.0.forEach.effects.0.if.else.0.chooseN::$movingGuerrillas@central-laos:none[0]:confirm:null
1003,27,govern,39.028,singlePass,9,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.6175,0.275,0.0077,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":617500,""executionNs"":275000,""deserializationNs"":7700,""callCount"":8}]",264116,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":264116,""callCount"":8}]",0,0,0,0,0,0,15,6018,56,1,[],arvn,arvn-evolved,0,8,actionSelection,standard256,govern|{}|false|specialActivity
