seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey
1004,1,govern,78.5191,singlePass,10,1,0,0,1,8,0,8,0.2479,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,1.4089,0.6475,0.5846,10,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":751600,""executionNs"":355600,""deserializationNs"":576600,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":657300,""executionNs"":291900,""deserializationNs"":8000,""callCount"":8}]",0,0,0,14,7929,103,1,[],arvn,arvn-evolved,0,1,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity
1004,2,govern:chooseNStep:add,260.5573,continuedDeepening,8,0,39,73,0,0,0,0,0,0,0,0,0,8,0,[],0,1.226,0.3432,0.6125,24,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":1226000,""executionNs"":343200,""deserializationNs"":612500,""callCount"":24}]",0,0,0,0,106982,2,0,[],arvn,arvn-evolved,0,1,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""an-loc:none"""
1004,3,govern:chooseNStep:confirm,320.3947,continuedDeepening,9,0,34,15,0,0,0,0,0,0,0,0,0,0,7,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":7}]",0,0,0,0,0,[],0,0,0,0,52954,0,0,[],arvn,arvn-evolved,0,1,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1004,4,govern:chooseOne,4.4844,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,1397,3,0,[],arvn,arvn-evolved,0,1,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage"""
1004,5,event,34.4847,singlePass,18,1,0,0,1,12,0,12,0.5683,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,1.338,0.9178,0.041,12,"[{""routeClass"":""scoreRows"",""marshalingNs"":1338000,""executionNs"":917800,""deserializationNs"":41000,""callCount"":12}]",0,0,0,6,2649,6,1,[],nva,nva-baseline,0,2,actionSelection,standard256,"event|{""eventCardId"":""card-118"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1004,6,event-decision:chooseNStep:add,0.1369,none,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,2,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.117.shaded.effects.0.let.in.0.chooseN::$koreanWarArmsShadedSpaces:add:""phu-bon-phu-yen:none"""
1004,7,event-decision:chooseNStep:add,0.0649,none,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,2,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.117.shaded.effects.0.let.in.0.chooseN::$koreanWarArmsShadedSpaces:add:""da-nang:none"""
1004,8,event-decision:chooseNStep:add,0.1293,none,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,2,chooseNStep,standard256,"chooseNStep:decision:doc.eventDecks.0.cards.117.shaded.effects.0.let.in.0.chooseN::$koreanWarArmsShadedSpaces:add:""kien-phong:none"""
1004,9,event-decision:chooseNStep:confirm,0.047,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,2,chooseNStep,standard256,chooseNStep:decision:doc.eventDecks.0.cards.117.shaded.effects.0.let.in.0.chooseN::$koreanWarArmsShadedSpaces:confirm:null
1004,10,event-decision:chooseOne,0.0573,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,2,chooseOne,standard256,"chooseOne:decision:doc.eventDecks.0.cards.117.shaded.effects.0.let.in.1.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$kwaPieceType@phu-bon-phu-yen:none[0]:""guerrilla"""
1004,11,event-decision:chooseOne,0.091,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,2,chooseOne,standard256,"chooseOne:decision:doc.eventDecks.0.cards.117.shaded.effects.0.let.in.1.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$kwaPieceType@da-nang:none[1]:""base"""
1004,12,event-decision:chooseOne,0.0848,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,2,chooseOne,standard256,"chooseOne:decision:doc.eventDecks.0.cards.117.shaded.effects.0.let.in.1.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$kwaPieceType@kien-phong:none[2]:""guerrilla"""
1004,13,advise,10.1359,singlePass,12,1,0,0,1,1,10,1,0.0728,1,0,1,0,4,0,[],4,1.4054,0.4033,0.3048,15,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":212700,""executionNs"":38800,""deserializationNs"":1500,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":497900,""executionNs"":22600,""deserializationNs"":291900,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":694800,""executionNs"":341900,""deserializationNs"":11400,""callCount"":10}]",0,0,0,0,0,0,1,[],us,us-baseline,0,3,actionSelection,standard256,advise|{}|false|operationPlusSpecialActivity
1004,14,advise:chooseNStep:add,0.0878,none,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,0,3,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""quang-tri-thua-thien:none"""
1004,15,advise:chooseNStep:confirm,0.0467,none,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,0,3,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1004,16,advise:chooseOne,0.0923,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,0,3,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[1].effects.0.forEach.effects.0.if.else.0.chooseOne::$adviseMode@quang-tri-thua-thien:none[0]:""sweep"""
1004,17,advise:chooseOne,0.031,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],us,us-baseline,0,3,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[2].effects.0.chooseOne::$adviseAid:""yes"""
1004,18,govern,38.5571,singlePass,10,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,1.4001,0.286,0.0095,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":1400100,""executionNs"":286000,""deserializationNs"":9500,""callCount"":8}]",0,0,0,13,5420,13,1,[],arvn,arvn-evolved,0,4,actionSelection,standard256,govern|{}|false|specialActivity
1004,19,govern:chooseNStep:add,115.5339,continuedDeepening,6,0,29,43,0,0,0,0,0,0,0,0,0,6,0,[],0,0.7189,0.0618,0.2667,18,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":718900,""executionNs"":61800,""deserializationNs"":266700,""callCount"":18}]",0,0,0,0,73780,2,0,[],arvn,arvn-evolved,0,4,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""qui-nhon:none"""
1004,20,govern:chooseNStep:confirm,129.6221,continuedDeepening,7,0,24,11,0,0,0,0,0,0,0,0,0,0,5,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":5}]",0,0,0,0,0,[],0,0,0,0,37436,0,0,[],arvn,arvn-evolved,0,4,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1004,21,govern:chooseOne,3.5178,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,1097,3,0,[],arvn,arvn-evolved,0,4,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@qui-nhon:none[0]:""patronage"""
1004,22,rally,23.9471,singlePass,12,1,0,0,1,4,0,4,0.099,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.4669,0.1422,0.0049,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":466900,""executionNs"":142200,""deserializationNs"":4900,""callCount"":4}]",0,0,0,4,1138,91,1,[],vc,vc-baseline,0,5,actionSelection,standard256,rally|{}|false|limitedOperation
1004,23,rally:chooseNStep:add,0.0548,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,5,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""binh-tuy-binh-thuan:none"""
1004,24,rally:chooseNStep:confirm,0.0182,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,5,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null
1004,25,rally:chooseOne,0.0288,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,5,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas"""
1004,26,rally:chooseNStep:confirm,0.023,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,5,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[2].effects.0.if.then.0.chooseN::$cadresAgitateSpaces:confirm:null
1004,27,event,29.2507,singlePass,10,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.7888,0.333,0.0086,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":788800,""executionNs"":333000,""deserializationNs"":8600,""callCount"":10}]",0,0,0,6,3249,15,1,[],us,us-baseline,0,6,actionSelection,standard256,"event|{""eventCardId"":""card-1"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1004,28,infiltrate,10.4938,singlePass,28,0,0,1,0,1,12,1,0.0577,1,0,1,0,4,0,[],4,1.8017,0.4787,0.302,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":275000,""executionNs"":40500,""deserializationNs"":2300,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":451500,""executionNs"":21300,""deserializationNs"":278200,""callCount"":4},{""routeClass"":""scoreRows"",""marshalingNs"":1075200,""executionNs"":416900,""deserializationNs"":21500,""callCount"":12}]",0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,actionSelection,standard256,infiltrate|{}|false|operationPlusSpecialActivity
1004,29,infiltrate:chooseNStep:add,0.0439,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""the-parrots-beak:none"""
1004,30,infiltrate:chooseNStep:confirm,0.0242,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1004,31,infiltrate:chooseOne,0.034,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$infiltrateMode@the-parrots-beak:none[0]:""build-up"""
1004,32,infiltrate:chooseNStep:confirm,0.0227,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],nva,nva-baseline,0,7,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.1.if.then.1.chooseN::$infiltrateGuerrillasToReplace@the-parrots-beak:none[0][1]:confirm:null
1004,33,rally,22.8382,singlePass,15,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.4075,0.1438,0.005,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":407500,""executionNs"":143800,""deserializationNs"":5000,""callCount"":4}]",0,0,0,5,1185,40,1,[],vc,vc-baseline,0,8,actionSelection,standard256,rally|{}|false|operation
1004,34,rally:chooseNStep:add,0.0577,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,8,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""quang-nam:none"""
1004,35,rally:chooseNStep:confirm,0.0329,none,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,8,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1004,36,rally:chooseOne,0.0193,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,8,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla"""
1004,37,rally:chooseNStep:confirm,0.0173,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,8,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[2].effects.0.if.then.0.chooseN::$cadresAgitateSpaces:confirm:null
1004,38,train,16.0934,singlePass,5,1,0,0,1,2,8,2,0.1254,1,0,2,0,8,0,[],8,1.3704,0.3811,0.5345,18,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":219700,""executionNs"":81100,""deserializationNs"":2600,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":833500,""executionNs"":41500,""deserializationNs"":527000,""callCount"":8},{""routeClass"":""scoreRows"",""marshalingNs"":317200,""executionNs"":258500,""deserializationNs"":4900,""callCount"":8}]",0,0,0,0,0,0,1,[],arvn,arvn-evolved,0,9,actionSelection,standard256,train|{}|false|limitedOperation
1004,39,train:chooseNStep:add,2764.7647,continuedDeepening,26,0,103,53,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,173915,226,0,[],arvn,arvn-evolved,0,9,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.1.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""binh-dinh:none"""
1004,40,train:chooseNStep:confirm,0.0975,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],arvn,arvn-evolved,0,9,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.1.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null
1004,41,train:chooseOne,4.4288,continuedDeepening,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,1464,0,0,[],arvn,arvn-evolved,0,9,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.1.stages[1].effects.0.forEach.effects.0.chooseOne::$trainChoice[0]:""rangers"""
1004,42,train:chooseNStep:add,295.8717,continuedDeepening,2,0,4,2,0,0,0,0,0,0,0,0,0,0,1,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":1}]",0,0,0,0,0,[],0,0,0,0,6158,0,0,[],arvn,arvn-evolved,0,9,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.1.stages[2].effects.0.if.else.0.chooseN::$subActionSpaces:add:""binh-dinh:none"""
1004,43,train:chooseNStep:confirm,0.0923,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],arvn,arvn-evolved,0,9,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.1.stages[2].effects.0.if.else.0.chooseN::$subActionSpaces:confirm:null
1004,44,train:chooseOne,4.9501,continuedDeepening,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,3,2280,0,0,[],arvn,arvn-evolved,0,9,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.1.stages[2].effects.1.forEach.effects.0.chooseOne::$subAction[0]:""pacify"""
1004,45,event,148.8323,singlePass,19,1,0,0,1,0,12,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,1.0303,0.4777,0.0396,12,"[{""routeClass"":""scoreRows"",""marshalingNs"":1030300,""executionNs"":477700,""deserializationNs"":39600,""callCount"":12}]",0,0,0,5,1645,0,1,[],nva,nva-baseline,0,10,actionSelection,standard256,"event|{""eventCardId"":""card-75"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event"
1004,46,rally,3.4968,singlePass,1,0,0,1,0,2,4,2,0.2088,1,0,2,0,2,0,[],2,0.5705,0.2217,0.1807,8,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":189400,""executionNs"":73400,""deserializationNs"":2200,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":225700,""executionNs"":13300,""deserializationNs"":176600,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":155400,""executionNs"":135000,""deserializationNs"":1900,""callCount"":4}]",0,0,0,0,0,0,0,[],vc,vc-baseline,0,11,actionSelection,standard256,rally|{}|true|operation
1004,47,rally:chooseNStep:add,0.0513,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,11,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""the-parrots-beak:none"""
1004,48,rally:chooseNStep:confirm,0.023,none,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,11,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null
1004,49,rally:chooseOne,0.0299,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,11,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla"""
1004,50,rally:chooseNStep:confirm,0.0214,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,11,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[2].effects.0.if.then.0.chooseN::$cadresAgitateSpaces:confirm:null
1004,51,march,5.7245,singlePass,1,1,0,0,1,0,6,0,0,1,0,2,0,2,0,[],2,0.6456,0.2241,0.1857,8,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":232300,""executionNs"":78300,""deserializationNs"":2100,""callCount"":2},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":250200,""executionNs"":16700,""deserializationNs"":181800,""callCount"":2},{""routeClass"":""scoreRows"",""marshalingNs"":163100,""executionNs"":129100,""deserializationNs"":1800,""callCount"":4}]",0,0,0,0,0,0,1,[],vc,vc-baseline,0,12,actionSelection,standard256,march|{}|true|operation
1004,52,march:chooseNStep:add,0.0433,none,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,12,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.11.stages[0].effects.0.if.else.0.if.then.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none"""
1004,53,march:chooseNStep:confirm,0.0315,none,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,12,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.11.stages[0].effects.0.if.else.0.if.then.0.chooseN::$targetSpaces:confirm:null
1004,54,march:chooseNStep:add,0.0297,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,12,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.11.stages[1].effects.0.forEach.effects.0.if.then.0.chooseN::$movingGuerrillas@kien-giang-an-xuyen:none[0]:add:""tok_vc-guerrillas_221"""
1004,55,march:chooseNStep:confirm,0.0345,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,0,0,[],vc,vc-baseline,0,12,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.11.stages[1].effects.0.forEach.effects.0.if.then.0.chooseN::$movingGuerrillas@kien-giang-an-xuyen:none[0]:confirm:null
1004,56,govern,70.9675,singlePass,10,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.6785,0.2969,0.0087,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":678500,""executionNs"":296900,""deserializationNs"":8700,""callCount"":8}]",0,0,0,13,5553,10,1,[],arvn,arvn-evolved,0,13,actionSelection,standard256,govern|{}|false|specialActivity
1004,57,govern:chooseNStep:add,276.4986,continuedDeepening,5,0,24,31,0,0,0,0,0,0,0,0,0,5,0,[],0,0.7686,0.0812,0.2659,15,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":768600,""executionNs"":81200,""deserializationNs"":265900,""callCount"":15}]",0,0,0,0,60128,2,0,[],arvn,arvn-evolved,0,13,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-hoa-vinh-binh:none"""
1004,58,govern:chooseNStep:confirm,456.4827,continuedDeepening,6,0,19,9,0,0,0,0,0,0,0,0,0,0,4,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":4}]",0,0,0,0,0,[],0,0,0,0,30622,0,0,[],arvn,arvn-evolved,0,13,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null
1004,59,govern:chooseOne,10.8131,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,2,1121,3,0,[],arvn,arvn-evolved,0,13,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@kien-hoa-vinh-binh:none[0]:""patronage"""
1004,60,rally,3.6542,singlePass,1,1,0,0,1,0,13,0,0,1,0,1,0,1,0,[],1,0.9161,0.4238,0.0963,14,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":214000,""executionNs"":37400,""deserializationNs"":1000,""callCount"":1},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":135200,""executionNs"":9200,""deserializationNs"":90500,""callCount"":1},{""routeClass"":""scoreRows"",""marshalingNs"":566900,""executionNs"":377200,""deserializationNs"":4800,""callCount"":12}]",0,0,0,0,0,0,1,[],nva,nva-baseline,0,14,actionSelection,standard256,rally|{}|true|operation
