seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveBatchCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey
1005,214,coupArvnRedeployPolice:chooseOne,2145.9894,continuedDeepening,29,0,2464,88,0,0,0,0,0,0,0,0,0,0,0,0,29,23837,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":86032,""totalMs"":363.5952},{""key"":""evalQuery:countMatchingTokens"",""count"":95622,""totalMs"":159.3976},{""key"":""zobrist:digestDecisionStackFrame"",""count"":58,""totalMs"":3.5068},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":58,""totalMs"":3.0017},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":5046,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2136412,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":95622,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":6696356,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":86032,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":425929,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":58,""totalMs"":0}]",arvn,arvn-evolved,1,85,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[5]:""an-loc:none"""
1005,215,coupArvnRedeployPolice:chooseOne,2384.2516,continuedDeepening,29,0,2464,88,0,0,0,0,0,0,0,0,0,0,0,0,29,23837,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":96122,""totalMs"":424.7395},{""key"":""evalQuery:countMatchingTokens"",""count"":105710,""totalMs"":181.0918},{""key"":""zobrist:digestDecisionStackFrame"",""count"":58,""totalMs"":3.7388},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":58,""totalMs"":3.1844},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":5046,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2358348,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":105710,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":7382340,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":96122,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":440197,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":58,""totalMs"":0}]",arvn,arvn-evolved,1,85,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[6]:""an-loc:none"""
1005,216,coupArvnRedeployPolice:chooseOne,2522.7981,continuedDeepening,29,0,2464,88,0,0,0,0,0,0,0,0,0,0,0,0,29,23837,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":106210,""totalMs"":410.9742},{""key"":""evalQuery:countMatchingTokens"",""count"":115796,""totalMs"":191.6897},{""key"":""zobrist:digestDecisionStackFrame"",""count"":58,""totalMs"":3.7741},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":58,""totalMs"":2.8736},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":5046,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2580240,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":115796,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":8068188,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":106210,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":454465,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":58,""totalMs"":0}]",arvn,arvn-evolved,1,85,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[7]:""an-loc:none"""
1005,217,coupArvnRedeployPolice:chooseOne,2757.5351,continuedDeepening,29,0,2464,88,0,0,0,0,0,0,0,0,0,0,0,0,29,25221,13,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":117688,""totalMs"":473.7605},{""key"":""evalQuery:countMatchingTokens"",""count"":120756,""totalMs"":202.9801},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":5104,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2735732,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":120756,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":8541780,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":117688,""totalMs"":0}]",arvn,arvn-evolved,1,85,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[8]:""an-loc:none"""
1005,218,coupArvnRedeployPolice:chooseOne,1895.5738,continuedDeepening,29,0,1652,59,0,0,0,0,0,0,0,0,0,0,0,0,29,25235,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":82304,""totalMs"":317.0042},{""key"":""evalQuery:countMatchingTokens"",""count"":82184,""totalMs"":134.8969},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":3422,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1880623,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":82184,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":5866003,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":82304,""totalMs"":0}]",arvn,arvn-evolved,1,85,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[9]:""an-loc:none"""
1005,219,coupArvnRedeployPolice:chooseOne,962.8681,continuedDeepening,29,0,840,30,0,0,0,0,0,0,0,0,0,0,0,0,29,25235,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":43558,""totalMs"":171.1696},{""key"":""evalQuery:countMatchingTokens"",""count"":40250,""totalMs"":65.482},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":1740,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":951550,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":40250,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2959638,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":43558,""totalMs"":0}]",arvn,arvn-evolved,1,85,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[10]:""an-loc:none"""
1005,220,coupArvnRedeployPolice:chooseOne,65.3745,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,25235,0,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":1450,""totalMs"":4.821},{""key"":""evalQuery:countMatchingTokens"",""count"":1846,""totalMs"":2.2918},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":57633,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":1846,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":159761,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":1450,""totalMs"":0}]",arvn,arvn-evolved,1,85,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[11]:""an-loc:none"""
1005,221,coupArvnRedeployPolice,1.763,none,8,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0092},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":932,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",arvn,arvn-evolved,1,86,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""ba-xuyen:none""}|false|operation"
1005,222,coupArvnRedeployPolice:chooseOne,38.0705,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24108,6,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":174,""totalMs"":1.4008},{""key"":""evalQuery:countMatchingTokens"",""count"":570,""totalMs"":0.1832},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":29561,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":570,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":71833,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":174,""totalMs"":0}]",arvn,arvn-evolved,1,86,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""ba-xuyen:none"""
1005,223,coupArvnRedeployPolice,1.7006,none,7,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0041},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":932,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",arvn,arvn-evolved,1,87,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""cam-ranh:none""}|false|operation"
1005,224,coupArvnRedeployPolice:chooseOne,40.1855,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24112,2,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":174,""totalMs"":1.2751},{""key"":""evalQuery:countMatchingTokens"",""count"":570,""totalMs"":0.2088},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":29561,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":570,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":71833,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":174,""totalMs"":0}]",arvn,arvn-evolved,1,87,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""cam-ranh:none"""
1005,225,coupArvnRedeployPolice,1.655,none,6,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0038},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":932,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",arvn,arvn-evolved,1,88,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""hue:none""}|false|operation"
1005,226,coupArvnRedeployPolice:chooseOne,41.1247,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24112,2,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":174,""totalMs"":1.3871},{""key"":""evalQuery:countMatchingTokens"",""count"":570,""totalMs"":0.2039},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":29561,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":570,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":71833,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":174,""totalMs"":0}]",arvn,arvn-evolved,1,88,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""hue:none"""
1005,227,coupArvnRedeployPolice,1.7698,none,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0064},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":932,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",arvn,arvn-evolved,1,89,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""khanh-hoa:none""}|false|operation"
1005,228,coupArvnRedeployPolice:chooseOne,40.9389,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24113,1,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":174,""totalMs"":1.2759},{""key"":""evalQuery:countMatchingTokens"",""count"":570,""totalMs"":0.1964},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":29561,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":570,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":71833,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":174,""totalMs"":0}]",arvn,arvn-evolved,1,89,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""khanh-hoa:none"""
1005,229,coupArvnRedeployPolice,1.7849,none,4,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0074},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":932,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",arvn,arvn-evolved,1,90,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""kien-hoa-vinh-binh:none""}|false|operation"
1005,230,coupArvnRedeployPolice:chooseOne,39.5224,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24113,1,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":174,""totalMs"":1.3229},{""key"":""evalQuery:countMatchingTokens"",""count"":570,""totalMs"":0.1878},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":29561,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":570,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":71833,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":174,""totalMs"":0}]",arvn,arvn-evolved,1,90,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""kien-hoa-vinh-binh:none"""
1005,231,coupArvnRedeployPolice,2.9913,none,3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.0058},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":932,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",arvn,arvn-evolved,1,91,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""phu-bon-phu-yen:none""}|false|operation"
1005,232,coupArvnRedeployPolice:chooseOne,38.5649,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24113,1,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":174,""totalMs"":1.3283},{""key"":""evalQuery:countMatchingTokens"",""count"":570,""totalMs"":0.1877},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":29561,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":570,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":71833,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":174,""totalMs"":0}]",arvn,arvn-evolved,1,91,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""phu-bon-phu-yen:none"""
1005,233,coupArvnRedeployPolice,2.4239,none,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":30,""totalMs"":0.0184},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":1,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1429,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":30,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":3325,""totalMs"":0}]",arvn,arvn-evolved,1,92,actionSelection,standard256,"coupArvnRedeployPolice|{""sourceSpace"":""qui-nhon:none""}|false|operation"
1005,234,coupArvnRedeployPolice:chooseOne,38.0691,continuedDeepening,29,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24112,2,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":174,""totalMs"":1.3741},{""key"":""evalQuery:countMatchingTokens"",""count"":570,""totalMs"":0.1901},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":58,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":29561,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":570,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":71833,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":174,""totalMs"":0}]",arvn,arvn-evolved,1,92,chooseOne,deep1024,"chooseOne:decision:doc.actions.11.effects.0.forEach.effects.0.chooseOne::$destination[0]:""qui-nhon:none"""
1005,235,coupRedeployPass,2.163,none,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":10,""totalMs"":0.004},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1403,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":10,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":3189,""totalMs"":0}]",arvn,arvn-evolved,1,93,actionSelection,standard256,coupRedeployPass|{}|false|pass
1005,236,coupNvaRedeployTroops,1.3024,none,7,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"[{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":942,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",nva,nva-baseline,1,94,actionSelection,standard256,"coupNvaRedeployTroops|{""sourceSpace"":""central-laos:none""}|false|operation"
1005,237,coupNvaRedeployTroops:chooseOne,0.0491,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,94,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[0]:""southern-laos:none"""
1005,238,coupNvaRedeployTroops:chooseOne,0.0372,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,94,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[1]:""the-parrots-beak:none"""
1005,239,coupNvaRedeployTroops:chooseOne,0.0372,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,94,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[2]:""the-parrots-beak:none"""
1005,240,coupNvaRedeployTroops:chooseOne,0.0338,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,94,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[3]:""central-laos:none"""
1005,241,coupNvaRedeployTroops:chooseOne,0.0334,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,94,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[4]:""the-parrots-beak:none"""
1005,242,coupNvaRedeployTroops:chooseOne,0.0318,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,94,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[5]:""central-laos:none"""
1005,243,coupNvaRedeployTroops:chooseOne,0.0342,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,94,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[6]:""central-laos:none"""
1005,244,coupNvaRedeployTroops,1.9656,none,6,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":30,""totalMs"":0.0173},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":912,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":30,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",nva,nva-baseline,1,95,actionSelection,standard256,"coupNvaRedeployTroops|{""sourceSpace"":""northeast-cambodia:none""}|false|operation"
1005,245,coupNvaRedeployTroops:chooseOne,0.0425,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,95,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[0]:""southern-laos:none"""
1005,246,coupNvaRedeployTroops:chooseOne,0.0354,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,95,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[1]:""north-vietnam:none"""
1005,247,coupNvaRedeployTroops,1.691,none,5,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":30,""totalMs"":0.0113},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":912,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":30,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",nva,nva-baseline,1,96,actionSelection,standard256,"coupNvaRedeployTroops|{""sourceSpace"":""sihanoukville:none""}|false|operation"
1005,248,coupNvaRedeployTroops:chooseOne,0.0326,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,96,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[0]:""central-laos:none"""
1005,249,coupNvaRedeployTroops:chooseOne,0.0324,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,96,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[1]:""central-laos:none"""
1005,250,coupNvaRedeployTroops,1.5945,none,4,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":20,""totalMs"":0.0107},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":922,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":20,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",nva,nva-baseline,1,97,actionSelection,standard256,"coupNvaRedeployTroops|{""sourceSpace"":""southern-laos:none""}|false|operation"
1005,251,coupNvaRedeployTroops:chooseOne,0.0337,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,97,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[0]:""the-parrots-beak:none"""
1005,252,coupNvaRedeployTroops:chooseOne,0.0306,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,97,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[1]:""the-parrots-beak:none"""
1005,253,coupNvaRedeployTroops,1.5153,none,3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":20,""totalMs"":0.0125},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":922,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":20,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2126,""totalMs"":0}]",nva,nva-baseline,1,98,actionSelection,standard256,"coupNvaRedeployTroops|{""sourceSpace"":""the-fishhook:none""}|false|operation"
1005,254,coupNvaRedeployTroops:chooseOne,0.0335,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,98,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[0]:""central-laos:none"""
1005,255,coupNvaRedeployTroops:chooseOne,0.0292,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,98,chooseOne,standard256,"chooseOne:decision:doc.actions.12.effects.0.forEach.effects.0.chooseOne::$destination[1]:""north-vietnam:none"""
1005,256,coupNvaRedeployTroops,2.4132,none,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"[{""key"":""evalQuery:countMatchingTokens"",""count"":52,""totalMs"":0.0334},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":1,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1455,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":52,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":3397,""totalMs"":0}]",nva,nva-baseline,1,99,actionSelection,standard256,"coupNvaRedeployTroops|{""sourceSpace"":""the-parrots-beak:none""}|false|operation"
