seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1002,128,rally:chooseOne,0.0426,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,52,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas""",,,,,,,,,,,,
1002,129,event,19.2221,singlePass,25,1,0,0,1,0,12,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.6977,0.402,0.0079,12,"[{""routeClass"":""scoreRows"",""marshalingNs"":697700,""executionNs"":402000,""deserializationNs"":7900,""callCount"":12,""batchSizeSum"":288,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""17-32"":12}}]",401512,12,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":401512,""callCount"":12}]",0,0,0,0,0,0,5,2483,4,1,[],nva,nva-baseline,1,53,actionSelection,standard256,"event|{""eventCardId"":""card-110"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",24,1,41,"{""17-32"":12}",,,,,,,,
1002,130,advise,7.7814,singlePass,12,0,0,1,0,0,11,0,0,1,0,1,0,4,0,[],4,0.9893,0.3802,0.2439,15,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":183800,""executionNs"":35600,""deserializationNs"":1300,""callCount"":1,""batchSizeSum"":11,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""9-16"":1}},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":490000,""executionNs"":20800,""deserializationNs"":238700,""callCount"":4,""batchSizeSum"":4,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":4}},{""routeClass"":""scoreRows"",""marshalingNs"":315500,""executionNs"":323800,""deserializationNs"":3900,""callCount"":10,""batchSizeSum"":110,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""9-16"":10}}]",366268,15,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":361624,""callCount"":11},{""axisLabel"":""advise|none"",""totalBytes"":1168,""callCount"":1},{""axisLabel"":""airLift|none"",""totalBytes"":1296,""callCount"":1},{""axisLabel"":""airStrike|none"",""totalBytes"":1128,""callCount"":1},{""axisLabel"":""assault|none"",""totalBytes"":1052,""callCount"":1}]",0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,actionSelection,standard256,advise|{}|false|operationPlusSpecialActivity,11,1,41,"{""9-16"":10}",11,1,41,"{""9-16"":1}",1,1,1,"{""1"":4}"
1002,131,advise:chooseNStep:add,0.0526,none,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""kien-phong:none""",,,,,,,,,,,,
1002,132,advise:chooseNStep:confirm,0.0324,none,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.16.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,133,advise:chooseOne,0.0314,none,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[1].effects.0.forEach.effects.0.if.else.0.chooseOne::$adviseMode@kien-phong:none[0]:""sweep""",,,,,,,,,,,,
1002,134,advise:chooseOne,0.0259,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,1,54,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.16.stages[2].effects.0.chooseOne::$adviseAid:""yes""",,,,,,,,,,,,
1002,135,govern,38.0955,singlePass,11,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.4383,0.2637,0.004,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":438300,""executionNs"":263700,""deserializationNs"":4000,""callCount"":8,""batchSizeSum"":80,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""9-16"":8}}]",265364,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":265364,""callCount"":8}]",0,0,0,0,0,0,14,7604,66,1,[],arvn,arvn-evolved,1,55,actionSelection,standard256,govern|{}|false|specialActivity,10,1,41,"{""9-16"":8}",,,,,,,,
1002,136,govern:chooseNStep:add,138.2243,continuedDeepening,6,0,29,43,0,0,0,0,0,0,0,0,0,6,0,[],0,0.7973,0.0775,0.2835,18,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":797300,""executionNs"":77500,""deserializationNs"":283500,""callCount"":18,""batchSizeSum"":18,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":18}}]",2448,18,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":2448,""callCount"":18}]",0,0,0,0,0,0,0,113249,1,0,[],arvn,arvn-evolved,1,55,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""an-loc:none""",,,,,,,,,1,1,1,"{""1"":18}"
1002,137,govern:chooseNStep:confirm,148.5008,continuedDeepening,7,0,24,11,0,0,0,0,0,0,0,0,0,0,5,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":5}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,57456,0,0,[],arvn,arvn-evolved,1,55,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,138,govern:chooseOne,3.3406,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1671,1,0,[],arvn,arvn-evolved,1,55,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage""",,,,,,,,,,,,
1002,139,rally,21.2687,singlePass,17,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.3497,0.1388,0.0031,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":349700,""executionNs"":138800,""deserializationNs"":3100,""callCount"":4,""batchSizeSum"":64,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""9-16"":4}}]",133980,4,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":133980,""callCount"":4}]",0,0,0,0,0,0,4,1476,77,1,[],vc,vc-baseline,1,56,actionSelection,standard256,rally|{}|false|limitedOperation,16,1,41,"{""9-16"":4}",,,,,,,,
1002,140,rally:chooseNStep:add,0.057,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,56,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:add:""hue:none""",,,,,,,,,,,,
1002,141,rally:chooseNStep:confirm,0.0229,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,56,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.then.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,142,rally:chooseOne,0.0351,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,1,56,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.0.if.then.0.if.else.0.chooseOne::$noBaseChoice[0]:""place-guerrilla""",,,,,,,,,,,,
1002,143,event,21.1423,singlePass,7,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.4969,0.3316,0.0051,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":496900,""executionNs"":331600,""deserializationNs"":5100,""callCount"":10,""batchSizeSum"":60,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""5-8"":10}}]",327432,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":327432,""callCount"":10}]",0,0,0,0,0,0,5,2490,7,1,[],us,us-baseline,1,57,actionSelection,standard256,"event|{""eventCardId"":""card-7"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",6,1,41,"{""5-8"":10}",,,,,,,,
1002,144,infiltrate,9.6064,singlePass,40,1,0,0,1,0,13,0,0,1,0,1,0,4,0,[],4,2.1389,0.4981,0.2351,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":278900,""executionNs"":41100,""deserializationNs"":1600,""callCount"":1,""batchSizeSum"":39,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""33+"":1}},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":454600,""executionNs"":20700,""deserializationNs"":223900,""callCount"":4,""batchSizeSum"":4,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":4}},{""routeClass"":""scoreRows"",""marshalingNs"":1405400,""executionNs"":436300,""deserializationNs"":9600,""callCount"":12,""batchSizeSum"":468,""batchSizeMin"":1,""batchSizeMax"":41,""batchSizeHistogram"":{""33+"":12}}]",446104,17,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":441884,""callCount"":13},{""axisLabel"":""infiltrate|none"",""totalBytes"":1052,""callCount"":1},{""axisLabel"":""nvaTransferResources|none"",""totalBytes"":980,""callCount"":1},{""axisLabel"":""rally|none"",""totalBytes"":1168,""callCount"":1},{""axisLabel"":""terror|none"",""totalBytes"":1020,""callCount"":1}]",0,0,0,0,0,0,0,0,0,1,[],nva,nva-baseline,1,58,actionSelection,standard256,infiltrate|{}|false|operationPlusSpecialActivity,39,1,41,"{""33+"":12}",39,1,41,"{""33+"":1}",1,1,1,"{""1"":4}"
1002,145,infiltrate:chooseNStep:add,0.0441,none,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,58,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""the-fishhook:none""",,,,,,,,,,,,
1002,146,infiltrate:chooseNStep:confirm,0.0255,none,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,58,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.23.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1002,147,infiltrate:chooseOne,0.0302,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,1,58,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.23.stages[1].effects.0.forEach.effects.0.let.in.0.let.in.0.let.in.0.if.then.0.chooseOne::$infiltrateMode@the-fishhook:none[0]:""build-up""",,,,,,,,,,,,
1003,0,event,66.128,singlePass,10,1,0,0,1,10,0,10,1.2981,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,2.6937,1.0674,0.0985,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":2693700,""executionNs"":1067400,""deserializationNs"":98500,""callCount"":10,""batchSizeSum"":90,""batchSizeMin"":9,""batchSizeMax"":9,""batchSizeHistogram"":{""9-16"":10}}]",328552,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":328552,""callCount"":10}]",0,0,0,0,0,0,6,3166,20,3,[],us,us-baseline,0,0,actionSelection,standard256,"event|{""eventCardId"":""card-17"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded""}|false|event",9,9,9,"{""9-16"":10}",,,,,,,,
1003,1,chooseOne:chooseOne,0.5661,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],us,us-baseline,0,0,chooseOne,standard256,"chooseOne:decision:eventTarget:0:$targetSpace::$targetSpace:""pleiku-darlac:none""",,,,,,,,,,,,
1003,2,govern,77.7023,singlePass,10,1,0,0,1,8,0,8,0.2553,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,1.3073,0.5603,0.5654,10,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":694900,""executionNs"":285400,""deserializationNs"":556200,""callCount"":2,""batchSizeSum"":2,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":2}},{""routeClass"":""scoreRows"",""marshalingNs"":612400,""executionNs"":274900,""deserializationNs"":9200,""callCount"":8,""batchSizeSum"":72,""batchSizeMin"":9,""batchSizeMax"":9,""batchSizeHistogram"":{""9-16"":8}}]",265788,10,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":263668,""callCount"":8},{""axisLabel"":""govern|continuedDeepening"",""totalBytes"":2120,""callCount"":2}]",0,0,0,0,0,0,14,7937,103,1,[],arvn,arvn-evolved,0,1,actionSelection,standard256,govern|{}|false|operationPlusSpecialActivity,9,9,9,"{""9-16"":8}",,,,,1,1,1,"{""1"":2}"
1003,3,govern:chooseNStep:add,224.1622,continuedDeepening,8,0,39,73,0,0,0,0,0,0,0,0,0,8,0,[],0,1.4661,0.1701,0.6371,24,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":1466100,""executionNs"":170100,""deserializationNs"":637100,""callCount"":24,""batchSizeSum"":24,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":24}}]",3264,24,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":3264,""callCount"":24}]",0,0,0,0,0,0,0,106983,1,0,[],arvn,arvn-evolved,0,1,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""an-loc:none""",,,,,,,,,1,1,1,"{""1"":24}"
1003,4,govern:chooseNStep:confirm,227.0494,continuedDeepening,9,0,34,15,0,0,0,0,0,0,0,0,0,0,7,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":7}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,52954,0,0,[],arvn,arvn-evolved,0,1,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1003,5,govern:chooseOne,3.5982,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1397,3,0,[],arvn,arvn-evolved,0,1,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@an-loc:none[0]:""patronage""",,,,,,,,,,,,
1003,6,rally,19.1592,singlePass,15,1,0,0,1,4,0,4,0.1573,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.5319,0.1763,0.0071,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":531900,""executionNs"":176300,""deserializationNs"":7100,""callCount"":4,""batchSizeSum"":56,""batchSizeMin"":9,""batchSizeMax"":14,""batchSizeHistogram"":{""9-16"":4}}]",133132,4,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":133132,""callCount"":4}]",0,0,0,0,0,0,5,1100,18,1,[],vc,vc-baseline,0,2,actionSelection,standard256,rally|{}|false|operation,14,9,14,"{""9-16"":4}",,,,,,,,
1003,7,rally:chooseNStep:add,0.0676,none,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,2,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""quang-duc-long-khanh:none""",,,,,,,,,,,,
1003,8,rally:chooseNStep:confirm,0.0874,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,2,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1003,9,rally:chooseOne,0.0569,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,2,chooseOne,standard256,"chooseOne:decision:doc.actionPipelines.9.stages[1].effects.0.forEach.effects.1.let.in.1.if.then.0.chooseOne::$withBaseChoice[0]:""place-guerrillas""",,,,,,,,,,,,
1003,10,march,10.507,singlePass,14,1,0,0,1,13,0,13,0.3253,1,0,1,0,4,0,[],4,1.4048,0.4768,0.2746,17,"[{""routeClass"":""previewCandidateFeatureRows"",""marshalingNs"":198900,""executionNs"":37600,""deserializationNs"":1900,""callCount"":1,""batchSizeSum"":13,""batchSizeMin"":13,""batchSizeMax"":13,""batchSizeHistogram"":{""9-16"":1}},{""routeClass"":""productionPreviewDrive"",""marshalingNs"":454000,""executionNs"":17600,""deserializationNs"":259600,""callCount"":4,""batchSizeSum"":4,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":4}},{""routeClass"":""scoreRows"",""marshalingNs"":751900,""executionNs"":421600,""deserializationNs"":13100,""callCount"":12,""batchSizeSum"":156,""batchSizeMin"":9,""batchSizeMax"":14,""batchSizeHistogram"":{""9-16"":12}}]",432796,17,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":428520,""callCount"":13},{""axisLabel"":""march|none"",""totalBytes"":1112,""callCount"":1},{""axisLabel"":""nvaTransferResources|none"",""totalBytes"":980,""callCount"":1},{""axisLabel"":""rally|none"",""totalBytes"":1164,""callCount"":1},{""axisLabel"":""terror|none"",""totalBytes"":1020,""callCount"":1}]",0,0,0,0,0,0,0,0,0,1,[],nva,nva-baseline,0,3,actionSelection,standard256,march|{}|false|limitedOperation,13,9,14,"{""9-16"":12}",13,13,13,"{""9-16"":1}",1,1,1,"{""1"":4}"
1003,11,march:chooseNStep:add,0.0731,none,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,3,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""kien-giang-an-xuyen:none""",,,,,,,,,,,,
1003,12,march:chooseNStep:confirm,0.0937,none,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,3,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1003,13,march:chooseNStep:confirm,0.08,none,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],nva,nva-baseline,0,3,chooseNStep,standard256,chooseNStep:decision:doc.actionPipelines.10.stages[1].effects.0.forEach.effects.0.if.else.0.chooseN::$movingGuerrillas@kien-giang-an-xuyen:none[0]:confirm:null,,,,,,,,,,,,
1003,14,govern,37.4511,singlePass,12,1,0,0,1,0,8,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.684,0.2792,0.01,8,"[{""routeClass"":""scoreRows"",""marshalingNs"":684000,""executionNs"":279200,""deserializationNs"":10000,""callCount"":8,""batchSizeSum"":88,""batchSizeMin"":9,""batchSizeMax"":14,""batchSizeHistogram"":{""9-16"":8}}]",265780,8,"[{""axisLabel"":""actionSelection|continuedDeepening"",""totalBytes"":265780,""callCount"":8}]",0,0,0,0,0,0,14,4977,41,1,[],arvn,arvn-evolved,0,4,actionSelection,standard256,govern|{}|false|specialActivity,11,9,14,"{""9-16"":8}",,,,,,,,
1003,15,govern:chooseNStep:add,148.3092,continuedDeepening,7,0,34,57,0,0,0,0,0,0,0,0,0,7,0,[],0,1.0375,0.0726,0.3131,21,"[{""routeClass"":""productionPreviewDrive"",""marshalingNs"":1037500,""executionNs"":72600,""deserializationNs"":313100,""callCount"":21,""batchSizeSum"":21,""batchSizeMin"":1,""batchSizeMax"":1,""batchSizeHistogram"":{""1"":21}}]",2856,21,"[{""axisLabel"":""production-deep-choosenstep-continuation|continuedDeepening"",""totalBytes"":2856,""callCount"":21}]",0,0,0,0,0,0,0,90326,2,0,[],arvn,arvn-evolved,0,4,chooseNStep,deep1024,"chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:add:""cam-ranh:none""",,,,,,,,,1,1,1,"{""1"":21}"
1003,16,govern:chooseNStep:confirm,162.2589,continuedDeepening,8,0,29,13,0,0,0,0,0,0,0,0,0,0,6,"[{""unsupportedDriveClass"":""unknown"",""unsupportedOwner"":""production-deep-choosenstep-continuation.projectedState"",""reason"":""deep preview-drive reached a terminal boundary before materializing a WASM projected state"",""count"":6}]",0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,45174,0,0,[],arvn,arvn-evolved,0,4,chooseNStep,deep1024,chooseNStep:decision:doc.actionPipelines.20.stages[0].effects.0.if.else.0.if.else.0.chooseN::$targetSpaces:confirm:null,,,,,,,,,,,,
1003,17,govern:chooseOne,3.1823,continuedDeepening,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,2,1103,3,0,[],arvn,arvn-evolved,0,4,chooseOne,deep1024,"chooseOne:decision:doc.actionPipelines.20.stages[1].effects.1.forEach.effects.0.chooseOne::$governMode@cam-ranh:none[0]:""patronage""",,,,,,,,,,,,
1003,18,event,29,singlePass,9,1,0,0,1,0,10,0,0,1,0,0,1,0,1,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":1}]",0,0.813,0.3414,0.0127,10,"[{""routeClass"":""scoreRows"",""marshalingNs"":813000,""executionNs"":341400,""deserializationNs"":12700,""callCount"":10,""batchSizeSum"":80,""batchSizeMin"":8,""batchSizeMax"":14,""batchSizeHistogram"":{""5-8"":10}}]",329272,10,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":329272,""callCount"":10}]",0,0,0,0,0,0,4,1727,75,1,[],us,us-baseline,0,5,actionSelection,standard256,"event|{""eventCardId"":""card-43"",""eventDeckId"":""fitl-events-initial-card-pack"",""side"":""shaded"",""branch"":""improve-trail-and-add-resources""}|false|event",8,8,14,"{""5-8"":10}",,,,,,,,
1003,19,rally,28.4801,singlePass,14,1,0,0,1,0,4,0,0,1,0,0,2,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.cardEventAction"",""reason"":""production preview-drive does not route card event action candidates"",""count"":2}]",0,0.5005,0.141,0.006,4,"[{""routeClass"":""scoreRows"",""marshalingNs"":500500,""executionNs"":141000,""deserializationNs"":6000,""callCount"":4,""batchSizeSum"":52,""batchSizeMin"":8,""batchSizeMax"":14,""batchSizeHistogram"":{""9-16"":4}}]",132924,4,"[{""axisLabel"":""actionSelection|none"",""totalBytes"":132924,""callCount"":4}]",0,0,0,0,0,0,6,2719,1,1,[],vc,vc-baseline,0,6,actionSelection,standard256,rally|{}|false|operation,13,8,14,"{""9-16"":4}",,,,,,,,
1003,20,rally:chooseNStep:add,0.0547,none,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,[],vc,vc-baseline,0,6,chooseNStep,standard256,"chooseNStep:decision:doc.actionPipelines.9.stages[0].effects.0.if.else.0.chooseN::$targetSpaces:add:""sihanoukville:none""",,,,,,,,,,,,
