seed,decisionIndex,microturnClass,elapsedMs,previewBranch,candidateCount,encodedStateBuildCount,encodedStateCacheObjectHitCount,encodedStateCacheHashHitCount,encodedStateCacheMissCount,bytecodeCacheCompileCount,cacheHits,cacheMisses,cacheCompileTimeMs,wasmScoreRowRouteCount,wasmScoreRowUnsupportedCount,wasmPreviewCandidateFeatureRowRouteCount,wasmPreviewCandidateFeatureRowUnsupportedCount,wasmProductionPreviewDriveRouteCount,wasmProductionPreviewDriveUnsupportedCount,wasmProductionPreviewDriveUnsupportedReasons,wasmProductionPreviewDriveBatchCount,marshalingMs,executionMs,deserializationMs,wasmCallCount,wasmTimingBuckets,bytesSerialized,serializationCallCount,wasmSerializationStats,cacheWriteMs,cacheWriteBytes,cacheWriteCount,tokenStateIndexBuildCount,persistentTokenStateIndexCacheHitCount,persistentTokenStateIndexCacheMissCount,persistentTokenStateIndexCacheWriteCount,zobristKeyCacheHitCount,zobristKeyCacheMissCount,staticRebuildCount,hotPathBuckets,hotPathBucketFamilies,sameRunNoCounterAttribution,terminalBoundaryProjectionSplit,seatId,profileId,turnCount,turnId,decisionKind,previewCapClass,selectedStableMoveKey,scoreRowsBatchSizeMean,scoreRowsBatchSizeMin,scoreRowsBatchSizeMax,scoreRowsBatchSizeHistogram,previewCandidateFeatureRowsBatchSizeMean,previewCandidateFeatureRowsBatchSizeMin,previewCandidateFeatureRowsBatchSizeMax,previewCandidateFeatureRowsBatchSizeHistogram,productionPreviewDriveBatchSizeMean,productionPreviewDriveBatchSizeMin,productionPreviewDriveBatchSizeMax,productionPreviewDriveBatchSizeHistogram
1011,62,coupPacifyUS,4.398,singlePass,2,1,0,0,1,0,,,,1,0,1,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":11,""totalMs"":0.3076},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2355,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4745,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:33/0.3076ms; evalQuery:7100/0ms,,,us,us-baseline,0,17,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1011,63,coupPacifyUS,4.8898,singlePass,2,1,0,0,1,0,,,,1,0,1,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":11,""totalMs"":0.2117},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2355,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4745,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:33/0.2117ms; evalQuery:7100/0ms,,,us,us-baseline,0,18,actionSelection,standard256,"coupPacifyUS|{""targetSpace"":""kontum:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1011,64,coupPacifyPass,2.925,singlePass,1,1,0,0,1,0,,,,1,0,1,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":11,""totalMs"":0.3094},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1413,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2847,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:33/0.3094ms; evalQuery:4260/0ms,,,us,us-baseline,0,19,actionSelection,standard256,coupPacifyPass|{}|false|pass,,,,,,,,,,,,
1011,65,coupPacifyARVN,13.3334,singlePass,6,0,0,1,0,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,6,94,27,0,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.2229},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":4591,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":9789,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:24/0.2229ms; evalQuery:14380/0ms,,,arvn,arvn-evolved,0,20,actionSelection,standard256,"coupPacifyARVN|{""targetSpace"":""an-loc:none"",""action"":""shiftSupport""}|false|operation",,,,,,,,,,,,
1011,66,coupPacifyPass,5.1103,singlePass,1,1,0,0,1,0,,,,1,0,2,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":10,""totalMs"":0.2008},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2355,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4745,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":9,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:30/0.2008ms; evalQuery:7100/0ms,,,arvn,arvn-evolved,0,21,actionSelection,standard256,coupPacifyPass|{}|false|pass,,,,,,,,,,,,
1011,67,coupAgitateVC,11.7694,singlePass,4,0,0,1,0,0,,,,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,167,21,0,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":4,""totalMs"":0.1314},{""key"":""evalQuery:applyTokenFilter"",""count"":1,""totalMs"":0.0201},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":1,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":3983,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":8750,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":4,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":3,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:12/0.1314ms; evalQuery:12735/0.0201ms,,,vc,vc-baseline,0,22,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""binh-dinh:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1011,68,coupAgitateVC,11.0437,singlePass,4,1,0,0,1,0,,,,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,4,203,6,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":4,""totalMs"":0.1453},{""key"":""evalQuery:applyTokenFilter"",""count"":1,""totalMs"":0.0197},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":1,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":3983,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":8750,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":4,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":3,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:12/0.1453ms; evalQuery:12735/0.0197ms,,,vc,vc-baseline,0,23,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""binh-dinh:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1011,69,coupAgitateVC,9.8678,singlePass,3,1,0,0,1,0,,,,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,185,4,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":4,""totalMs"":0.8961},{""key"":""evalQuery:applyTokenFilter"",""count"":1,""totalMs"":0.0211},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":1,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":3476,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":7549,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":4,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":3,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:12/0.8961ms; evalQuery:11027/0.0211ms,,,vc,vc-baseline,0,24,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""quang-tri-thua-thien:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1011,70,coupAgitateVC,8.8296,singlePass,3,1,0,0,1,0,,,,1,0,0,4,2,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,3,184,5,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":4,""totalMs"":0.1654},{""key"":""evalQuery:applyTokenFilter"",""count"":1,""totalMs"":0.0244},{""key"":""evalQuery:applyTokenFilterCompiled"",""count"":1,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":3476,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":7549,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":4,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":3,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:12/0.1654ms; evalQuery:11027/0.0244ms,,,vc,vc-baseline,0,25,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""quang-tri-thua-thien:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1011,71,coupAgitateVC,4.6589,singlePass,2,1,0,0,1,2,,,,1,0,2,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":6,""totalMs"":0.1981},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2355,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4745,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":6,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":5,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:18/0.1981ms; evalQuery:7100/0ms,,,vc,vc-baseline,0,26,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1011,72,coupAgitateVC,4.885,singlePass,2,1,0,0,1,0,,,,1,0,2,0,4,0,[],4,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":6,""totalMs"":0.1587},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":2355,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":4745,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":6,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":5,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:18/0.1587ms; evalQuery:7100/0ms,,,vc,vc-baseline,0,27,actionSelection,standard256,"coupAgitateVC|{""targetSpace"":""pleiku-darlac:none"",""action"":""shiftOpposition""}|false|operation",,,,,,,,,,,,
1011,73,coupAgitatePass,2.9766,singlePass,1,1,0,0,1,0,,,,1,0,2,0,2,0,[],2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,1,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":6,""totalMs"":0.2032},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1413,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2847,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":6,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":5,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:18/0.2032ms; evalQuery:4260/0ms,,,vc,vc-baseline,0,28,actionSelection,standard256,coupAgitatePass|{}|false|pass,,,,,,,,,,,,
1011,74,coupRedeployPass,2.4155,singlePass,1,0,0,1,0,0,,,,1,0,1,0,1,0,[],1,0,0,0,0,[],0,0,[],0,0,0,0,0,0,0,0,0,0,"[{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":11,""totalMs"":0.2519},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":1413,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":2847,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":11,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":10,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0}]",policyWasmRuntime:33/0.2519ms; evalQuery:4260/0ms,,,us,us-baseline,0,29,actionSelection,standard256,coupRedeployPass|{}|false|pass,,,,,,,,,,,,
1011,75,coupArvnRedeployOptionalTroops,46.1951,singlePass,20,0,0,1,0,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,19,6968,34,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":464,""totalMs"":4.3904},{""key"":""zobrist:digestDecisionStackFrame"",""count"":18,""totalMs"":0.5297},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":18,""totalMs"":0.4527},{""key"":""evalQuery:countMatchingTokens"",""count"":504,""totalMs"":0.3923},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.1879},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":289,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":39450,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":504,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":88731,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":464,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":63057,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":18,""totalMs"":0}]",tokenStateIndex:928/4.3904ms; zobrist:63111/0.9824ms; evalQuery:129478/0.3923ms; policyWasmRuntime:24/0.1879ms,,,arvn,arvn-evolved,0,30,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""an-loc:none""}|false|operation",,,,,,,,,,,,
1011,76,coupArvnRedeployOptionalTroops:chooseOne,21.3087,continuedDeepening,9,0,80,10,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6942,46,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":270,""totalMs"":1.9335},{""key"":""evalQuery:countMatchingTokens"",""count"":269,""totalMs"":0.1653},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":18,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":12115,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":269,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":25467,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":270,""totalMs"":0}]",tokenStateIndex:540/1.9335ms; evalQuery:38138/0.1653ms,no-route-or-unsupported-counter; same-run-hot-path-families=tokenStateIndex:540/1.9335ms; evalQuery:38138/0.1653ms,,arvn,arvn-evolved,0,30,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1011,77,coupArvnRedeployOptionalTroops:chooseOne,13.9418,continuedDeepening,9,0,8,1,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,6979,9,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":90,""totalMs"":0.4966},{""key"":""evalQuery:countMatchingTokens"",""count"":206,""totalMs"":0.1142},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":18,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":11683,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":206,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":24336,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":90,""totalMs"":0}]",tokenStateIndex:180/0.4966ms; evalQuery:36449/0.1142ms,no-route-or-unsupported-counter; same-run-hot-path-families=tokenStateIndex:180/0.4966ms; evalQuery:36449/0.1142ms,,arvn,arvn-evolved,0,30,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1011,78,coupArvnRedeployOptionalTroops,43.7408,singlePass,19,1,0,0,1,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,19,7024,13,1,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":444,""totalMs"":2.5179},{""key"":""zobrist:digestDecisionStackFrame"",""count"":18,""totalMs"":0.5447},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":18,""totalMs"":0.4739},{""key"":""evalQuery:countMatchingTokens"",""count"":508,""totalMs"":0.3903},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.2244},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":276,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":36679,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":508,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":84229,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":444,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":66106,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":18,""totalMs"":0}]",tokenStateIndex:888/2.5179ms; zobrist:66160/1.0186ms; evalQuery:122200/0.3903ms; policyWasmRuntime:24/0.2244ms,,,arvn,arvn-evolved,0,31,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""cam-ranh:none""}|false|operation",,,,,,,,,,,,
1011,79,coupArvnRedeployOptionalTroops:chooseOne,21.4532,continuedDeepening,9,0,80,10,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7072,7,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":270,""totalMs"":2.1744},{""key"":""evalQuery:countMatchingTokens"",""count"":349,""totalMs"":0.1955},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":18,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":12035,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":349,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":25467,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":270,""totalMs"":0}]",tokenStateIndex:540/2.1744ms; evalQuery:38218/0.1955ms,no-route-or-unsupported-counter; same-run-hot-path-families=tokenStateIndex:540/2.1744ms; evalQuery:38218/0.1955ms,,arvn,arvn-evolved,0,31,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
1011,80,coupArvnRedeployOptionalTroops:chooseOne,13.4462,continuedDeepening,9,0,8,1,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7070,9,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":90,""totalMs"":0.6031},{""key"":""evalQuery:countMatchingTokens"",""count"":322,""totalMs"":0.2083},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":18,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":11567,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":322,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":24336,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":90,""totalMs"":0}]",tokenStateIndex:180/0.6031ms; evalQuery:36565/0.2083ms,no-route-or-unsupported-counter; same-run-hot-path-families=tokenStateIndex:180/0.6031ms; evalQuery:36565/0.2083ms,,arvn,arvn-evolved,0,31,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[1]:""an-loc:none""",,,,,,,,,,,,
1011,81,coupArvnRedeployOptionalTroops,39.057,singlePass,18,1,0,0,1,0,,,,1,0,0,4,0,2,"[{""unsupportedDriveClass"":""unsupported-effect"",""unsupportedOwner"":""production-preview-drive.actionBatch"",""reason"":""production preview-drive requires deterministic shared scalar runtime bindings"",""count"":2}]",2,0,0,0,0,[],0,0,[],0,0,0,0,0,0,19,7052,15,1,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":414,""totalMs"":2.3194},{""key"":""zobrist:digestDecisionStackFrame"",""count"":18,""totalMs"":0.5675},{""key"":""zobrist:encodeDecisionStackFrame"",""count"":18,""totalMs"":0.4947},{""key"":""evalQuery:countMatchingTokens"",""count"":478,""totalMs"":0.3949},{""key"":""policyWasmRuntime:encodeBytecodeInput"",""count"":8,""totalMs"":0.2243},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":263,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":33758,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":478,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":79129,""totalMs"":0},{""key"":""policyWasmRuntime:encodedInputCacheMiss"",""count"":8,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheHit"",""count"":7,""totalMs"":0},{""key"":""policyWasmRuntime:encodedStateWordsCacheMiss"",""count"":1,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":414,""totalMs"":0},{""key"":""zobrist:decisionStackFrameEncodedChars"",""count"":69011,""totalMs"":0},{""key"":""zobrist:decisionStackFrameRunLocalCacheMiss"",""count"":18,""totalMs"":0}]",tokenStateIndex:828/2.3194ms; zobrist:69065/1.0622ms; evalQuery:114106/0.3949ms; policyWasmRuntime:24/0.2243ms,,,arvn,arvn-evolved,0,32,actionSelection,standard256,"coupArvnRedeployOptionalTroops|{""sourceSpace"":""can-tho:none""}|false|operation",,,,,,,,,,,,
1011,82,coupArvnRedeployOptionalTroops:chooseOne,21.2604,continuedDeepening,9,0,80,10,0,0,,,,0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,[],0,0,0,0,0,0,9,7104,7,0,"[{""key"":""tokenStateIndex:refreshCachedEntries"",""count"":270,""totalMs"":2.8833},{""key"":""evalQuery:countMatchingTokens"",""count"":349,""totalMs"":0.2016},{""key"":""evalQuery:applyTokenFilterCacheHit"",""count"":18,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCacheHit"",""count"":12035,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensCompiled"",""count"":349,""totalMs"":0},{""key"":""evalQuery:countMatchingTokensFilteredItems"",""count"":25467,""totalMs"":0},{""key"":""tokenStateIndex:getCacheHit"",""count"":270,""totalMs"":0}]",tokenStateIndex:540/2.8833ms; evalQuery:38218/0.2016ms,no-route-or-unsupported-counter; same-run-hot-path-families=tokenStateIndex:540/2.8833ms; evalQuery:38218/0.2016ms,,arvn,arvn-evolved,0,32,chooseOne,deep1024,"chooseOne:decision:doc.actions.10.effects.0.forEach.effects.0.chooseOne::$destination[0]:""an-loc:none""",,,,,,,,,,,,
